Fecha,AAPL,GC=F,MSFT,SPY,WALMEX.MX
2022-12-27,127.97775268554688,1814.800048828125,230.89981079101562,365.6280212402344,64.56744384765625
2022-12-28,124.05070495605469,1807.9000244140625,228.53195190429688,361.0841064453125,63.63115692138672
2022-12-29,127.56436920166016,1819.5,234.84620666503906,367.583740234375,63.51298904418945
2022-12-30,127.87930297851562,1819.699951171875,233.6866455078125,366.615478515625,62.61306381225586
2023-01-02,127.87930297851562,1819.699951171875,233.6866455078125,366.615478515625,62.858497619628906
2023-01-03,123.09601593017578,1839.699951171875,233.4528045654297,365.072021484375,62.949398040771484
2023-01-04,124.36566925048828,1852.800048828125,223.24082946777344,367.8905334472656,64.07658386230469
2023-01-05,123.04682922363281,1834.800048828125,216.6244659423828,363.6916198730469,64.00385284423828
2023-01-06,127.5741958618164,1864.199951171875,219.1774444580078,372.0318298339844,65.8582534790039
2023-01-09,128.09580993652344,1872.699951171875,221.31143188476562,371.8209228515625,65.78553009033203
2023-01-10,128.6667022705078,1871.5999755859375,222.99722290039062,374.4283447265625,65.84007263183594
2023-01-11,131.38314819335938,1874.5999755859375,229.740234375,379.1641845703125,66.10367584228516
2023-01-12,131.30441284179688,1895.5,232.41014099121094,380.5445861816406,66.35820770263672
2023-01-13,132.63308715820312,1918.4000244140625,233.11175537109375,382.02093505859375,66.63091278076172
2023-01-16,132.63308715820312,1918.4000244140625,233.11175537109375,382.02093505859375,65.36738586425781
2023-01-17,133.79446411132812,1907.199951171875,234.20309448242188,381.32110595703125,65.2401123046875
2023-01-18,133.0759735107422,1904.4000244140625,229.77920532226562,375.3007507324219,65.23103332519531
2023-01-19,133.13504028320312,1922.0999755859375,225.99842834472656,372.56866455078125,66.1764144897461
2023-01-20,135.6940155029297,1926.4000244140625,234.07643127441406,379.5093078613281,67.18541717529297
2023-01-23,138.88284301757812,1927.0999755859375,236.37606811523438,384.0628662109375,67.75809478759766
2023-01-24,140.28045654296875,1933.9000244140625,235.8498992919922,383.650634765625,68.44895935058594
2023-01-25,139.62103271484375,1941.199951171875,234.45645141601562,383.7944030761719,69.22161865234375
2023-01-26,141.6878662109375,1929.0999755859375,241.65745544433594,388.012451171875,69.03072357177734
2023-01-27,143.62681579589844,1928.5999755859375,241.81336975097656,388.90399169921875,68.53984832763672
2023-01-30,140.7430419921875,1922.9000244140625,236.5027618408203,384.0244445800781,68.70347595214844
2023-01-31,142.01266479492188,1929.5,241.47232055664062,389.67095947265625,66.85816955566406
2023-02-01,143.13467407226562,1927.800048828125,246.28599548339844,393.81231689453125,68.06715393066406
2023-02-02,148.43963623046875,1916.300048828125,257.8328857421875,399.54498291015625,66.26731872558594
2023-02-03,152.0615234375,1862.9000244140625,251.74276733398438,395.29815673828125,66.21275329589844
2023-02-06,149.3352508544922,1866.199951171875,250.20315551757812,392.8824157714844,66.21275329589844
2023-02-07,152.20912170410156,1871.699951171875,260.7172546386719,398.0207214355469,65.8037109375
2023-02-08,149.5222625732422,1877.4000244140625,259.908447265625,393.6684875488281,65.44009399414062
2023-02-09,148.48883056640625,1866.199951171875,256.8780517578125,390.2557067871094,64.72198486328125
2023-02-10,148.8535614013672,1862.800048828125,256.371337890625,391.16644287109375,64.65834045410156
2023-02-13,151.65298461914062,1851.9000244140625,264.3810729980469,395.75830078125,64.90377807617188
2023-02-14,151.01226806640625,1854.0,265.20928955078125,395.57623291015625,64.27656555175781
2023-02-15,153.1118621826172,1834.199951171875,263.08953857421875,396.86077880859375,64.94013977050781
2023-02-16,151.51499938964844,1842.0,256.0853576660156,391.39654541015625,64.75833892822266
2023-02-17,150.3715362548828,1840.4000244140625,252.09002685546875,390.418701171875,64.27656555175781
2023-02-20,150.3715362548828,1840.4000244140625,252.09002685546875,390.418701171875,63.99477005004883
2023-02-21,146.3596649169922,1833.0,246.82469177246094,382.5865478515625,63.72206115722656
2023-02-22,146.7835235595703,1832.0,245.69154357910156,382.059326171875,65.58554077148438
2023-02-23,147.26651000976562,1818.0,248.8760986328125,384.0916442871094,64.40382385253906
2023-02-24,144.61495971679688,1808.800048828125,243.4545135498047,379.98858642578125,64.44927978515625
2023-02-27,145.80764770507812,1817.0,244.37277221679688,381.28277587890625,65.34919738769531
2023-02-28,145.304931640625,1828.9000244140625,243.64990234375,379.8735656738281,65.54010009765625
2023-03-01,143.23492431640625,1837.699951171875,240.57278442382812,378.41644287109375,64.65834045410156
2023-03-02,143.82635498046875,1833.5,245.30076599121094,381.35943603515625,64.7674331665039
2023-03-03,148.87326049804688,1847.699951171875,249.38406372070312,387.4756774902344,65.8037109375
2023-03-06,151.63328552246094,1847.9000244140625,250.9275665283203,387.7440490722656,66.37638854980469
2023-03-07,149.4351348876953,1813.9000244140625,248.2704620361328,381.80047607421875,65.91279602050781
2023-03-08,150.68701171875,1812.699951171875,247.83087158203125,382.4235534667969,65.90369415283203
2023-03-09,148.4395294189453,1829.300048828125,246.48281860351562,375.3679504394531,65.48554229736328
2023-03-10,146.37939453125,1862.0,242.83908081054688,369.9515686035156,66.58546447753906
2023-03-13,148.3212432861328,1911.699951171875,248.04579162597656,369.42425537109375,67.28540802001953
2023-03-14,150.41098022460938,1906.199951171875,254.75685119628906,375.53094482421875,66.98542785644531
2023-03-15,150.80526733398438,1926.5999755859375,259.2992858886719,373.1822509765625,67.47630310058594
2023-03-16,153.62442016601562,1919.0,269.8103942871094,379.7297058105469,66.83089447021484
2023-03-17,152.78656005859375,1969.800048828125,272.96563720703125,375.2896728515625,64.72198486328125
2023-03-20,155.1522979736328,1979.199951171875,265.93218994140625,378.8983459472656,64.72198486328125
2023-03-21,157.00543212890625,1938.0,267.4463195800781,383.87347412109375,65.75825500488281
2023-03-22,155.57614135742188,1946.800048828125,265.9908447265625,377.329833984375,65.93096923828125
2023-03-23,156.66043090820312,1993.800048828125,271.2366027832031,378.349853515625,65.88552856445312
2023-03-24,157.96160888671875,1982.0999755859375,274.0792541503906,380.83251953125,66.35820770263672
2023-03-27,156.0197296142578,1952.4000244140625,269.9861145019531,381.5447082519531,66.6581802368164
2023-03-28,155.39869689941406,1972.4000244140625,268.86279296875,380.688232421875,67.17631530761719
2023-03-29,158.47418212890625,1966.0999755859375,274.0206604003906,386.2215270996094,66.54910278320312
2023-03-30,160.04144287109375,1980.300048828125,277.4787292480469,388.4828796386719,66.72181701660156
2023-03-31,162.545166015625,1969.0,281.6304016113281,393.95843505859375,65.44920349121094
2023-04-03,163.79705810546875,1983.9000244140625,280.585205078125,395.45965576171875,65.72189331054688
2023-04-04,163.2647705078125,2022.199951171875,280.5363464355469,393.2655944824219,65.05831146240234
2023-04-05,161.4214630126953,2020.9000244140625,277.76202392578125,392.23590087890625,64.76405334472656
2023-04-06,162.30862426757812,2011.9000244140625,284.8540954589844,393.7659606933594,64.76405334472656
2023-04-10,159.71615600585938,1989.0999755859375,282.6953125,394.1701354980469,64.94795989990234
2023-04-11,158.50372314453125,2004.800048828125,276.2869567871094,394.2759704589844,65.48130798339844
2023-04-12,157.813720703125,2010.9000244140625,276.9316711425781,392.6689453125,65.48130798339844
2023-04-13,163.19578552246094,2041.300048828125,283.1348571777344,397.8846435546875,64.96636199951172
2023-04-14,162.85076904296875,2002.199951171875,279.5203857421875,396.91265869140625,64.95716094970703
2023-04-17,162.8704833984375,1994.199951171875,282.11883544921875,398.3369445800781,64.66291046142578
2023-04-18,164.09275817871094,2007.4000244140625,281.69879150390625,398.59674072265625,64.52496337890625
2023-04-19,165.23623657226562,1995.199951171875,281.7770080566406,398.5293884277344,64.36865234375
2023-04-20,164.2701873779297,2007.5999755859375,279.4910583496094,396.3545227050781,64.8652114868164
2023-04-21,162.66348266601562,1979.5,279.1492004394531,396.6625671386719,65.41694641113281
2023-04-24,162.9690399169922,1989.0999755859375,275.2514953613281,397.0763244628906,66.03302764892578
2023-04-25,161.4313201904297,1994.0,269.0484313964844,390.7731628417969,66.75949096679688
2023-04-26,161.4214630126953,1985.699951171875,288.536865234375,389.1180419921875,66.2721176147461
2023-04-27,166.00506591796875,1989.9000244140625,297.77801513671875,396.8645935058594,66.13419342041016
2023-04-28,167.2569122314453,1990.0999755859375,300.15185546875,400.25189208984375,66.63994598388672
2023-05-01,167.16819763183594,1983.4000244140625,298.4910888671875,399.8477478027344,66.63994598388672
